entry_i,exit_i,side,entry_px,exit_px,exit_type,pnl_pct,pnl_usd,hold,equity,year
207,208,SHORT,69096.9,69994.47053062731,SL,-3.43500651124478,-0.17175032556223901,1,9.82824967443776,2026
230,232,LONG,66540.0,68857.75608794528,TP,8.520630778273537,0.41871443336285624,2,10.246964107800617,2026
248,257,LONG,70982.7,73600.99527571737,TP,9.034096514775332,0.46286031366654734,9,10.709824421467165,2026
279,280,LONG,71622.8,70804.43492659766,SL,-3.0440103340079667,-0.1630040810717847,1,10.54682034039538,2026
358,365,LONG,66204.1,67787.04557141876,TP,5.790020921735757,0.3053315521433874,7,10.852151892538767,2026
369,373,SHORT,67946.0,68611.8075444307,SL,-2.6372672579353313,-0.14310012432166716,4,10.709051768217101,2026
374,386,SHORT,69107.5,69799.27036297061,SL,-2.6900155119582365,-0.14403757687433894,12,10.565014191342762,2026
392,398,SHORT,70650.0,71352.43917304018,SL,-2.673130477849221,-0.1412083071689394,6,10.423805884173822,2026
421,422,SHORT,70142.1,70830.95937299627,SL,-2.6427279337097804,-0.13773641492837269,1,10.286069469245449,2026
446,447,SHORT,69542.8,70150.65784192776,SL,-2.37269329796818,-0.12202844046056896,1,10.16404102878488,2026
456,464,SHORT,71445.5,72108.01484211831,SL,-2.5057525215664773,-0.12734285718591423,8,10.036698171598966,2026
470,486,SHORT,72351.7,70323.3187242839,TP,6.82125472074633,0.3423143739186275,16,10.379012545517593,2026
527,531,SHORT,72777.5,73250.8615529794,SL,-1.813557342514531,-0.09411467204986931,4,10.284897873467724,2026
532,541,SHORT,73801.2,74417.0131020378,SL,-2.2735538244561466,-0.11691634447181717,9,10.167981528995906,2026
542,553,LONG,73527.7,75524.30159238313,TP,6.601103452791031,0.3355994898948515,11,10.503581018890758,2026
591,595,LONG,71440.4,70837.72388448218,SL,-2.296517151072118,-0.12060826978779089,4,10.382972749102967,2026
596,606,LONG,71177.4,70531.913700469,SL,-2.4546743402084,-0.1274340839115306,10,10.255538665191436,2026
607,612,LONG,70155.6,69599.6736122057,SL,-2.1685477987299016,-0.1111981289859514,5,10.144340536205485,2026
615,619,SHORT,69376.9,70033.10670553595,SL,-2.5521440873545393,-0.12944909359793905,4,10.014891442607546,2026
638,645,SHORT,69698.7,70268.0102237992,SL,-2.2295403242786267,-0.11164302157283236,7,9.903248421034712,2026
671,672,LONG,68870.5,68478.0015861824,SL,-1.612269726579567,-0.07983353812015581,1,9.823414882914557,2026
693,696,LONG,67849.9,67419.29314773182,SL,-1.7741156481740281,-0.08713937031142177,3,9.736275512603136,2026
